cod_departamento,departamento,valor,NIVEL,cod_municipio,municipio,clase
"13","BOLIVAR","6","Normal completa","13062","ARROYOHONDO","Cabecera municipal",
"13","BOLIVAR","28","Normal incompleta","13062","ARROYOHONDO","Cabecera municipal",
"13","BOLIVAR","117","Tecnico","13062","ARROYOHONDO","Cabecera municipal",
"13","BOLIVAR","35","Tecnologico","13062","ARROYOHONDO","Cabecera municipal",
"13","BOLIVAR","143","Universitario","13062","ARROYOHONDO","Cabecera municipal",
"13","BOLIVAR","12","Especializacion","13062","ARROYOHONDO","Cabecera municipal",
"13","BOLIVAR","1","Maestria","13062","ARROYOHONDO","Cabecera municipal",
"13","BOLIVAR","1","Doctorado","13062","ARROYOHONDO","Cabecera municipal",
"13","BOLIVAR","16","Sin informacion","13062","ARROYOHONDO","Resto rural",
"13","BOLIVAR","400","Ninguno","13062","ARROYOHONDO","Resto rural",
"13","BOLIVAR","96","Preescolar","13062","ARROYOHONDO","Resto rural",
"13","BOLIVAR","393","Primaria completa","13062","ARROYOHONDO","Resto rural",
"13","BOLIVAR","831","Primaria incompleta","13062","ARROYOHONDO","Resto rural",
"13","BOLIVAR","106","Secundaria completa","13062","ARROYOHONDO","Resto rural",
"13","BOLIVAR","465","Secundaria incompleta","13062","ARROYOHONDO","Resto rural",
"13","BOLIVAR","455","Media completa","13062","ARROYOHONDO","Resto rural",
"13","BOLIVAR","104","Media incompleta","13062","ARROYOHONDO","Resto rural",
"13","BOLIVAR","4","Normal completa","13062","ARROYOHONDO","Resto rural",
"13","BOLIVAR","4","Normal incompleta","13062","ARROYOHONDO","Resto rural",
"13","BOLIVAR","83","Tecnico","13062","ARROYOHONDO","Resto rural",
"13","BOLIVAR","18","Tecnologico","13062","ARROYOHONDO","Resto rural",
"13","BOLIVAR","48","Universitario","13062","ARROYOHONDO","Resto rural",
"13","BOLIVAR","5","Especializacion","13062","ARROYOHONDO","Resto rural",
"13","BOLIVAR","1","Doctorado","13062","ARROYOHONDO","Resto rural",
"13","BOLIVAR","53","Sin informacion","13062","ARROYOHONDO","Total",
"13","BOLIVAR","857","Ninguno","13062","ARROYOHONDO","Total",
"13","BOLIVAR","232","Preescolar","13062","ARROYOHONDO","Total",
"13","BOLIVAR","818","Primaria completa","13062","ARROYOHONDO","Total",
"13","BOLIVAR","1890","Primaria incompleta","13062","ARROYOHONDO","Total",
"13","BOLIVAR","278","Secundaria completa","13062","ARROYOHONDO","Total",
"13","BOLIVAR","1029","Secundaria incompleta","13062","ARROYOHONDO","Total",
"13","BOLIVAR","1366","Media completa","13062","ARROYOHONDO","Total",
"13","BOLIVAR","296","Media incompleta","13062","ARROYOHONDO","Total",
"13","BOLIVAR","10","Normal completa","13062","ARROYOHONDO","Total",
"13","BOLIVAR","32","Normal incompleta","13062","ARROYOHONDO","Total",
"13","BOLIVAR","200","Tecnico","13062","ARROYOHONDO","Total",
"13","BOLIVAR","53","Tecnologico","13062","ARROYOHONDO","Total",
"13","BOLIVAR","191","Universitario","13062","ARROYOHONDO","Total",
"13","BOLIVAR","17","Especializacion","13062","ARROYOHONDO","Total",
"13","BOLIVAR","1","Maestria","13062","ARROYOHONDO","Total",
"13","BOLIVAR","2","Doctorado","13062","ARROYOHONDO","Total",
"13","BOLIVAR","73","Sin informacion","13074","BARRANCO DE LOBA","Cabecera municipal",
"13","BOLIVAR","461","Ninguno","13074","BARRANCO DE LOBA","Cabecera municipal",
"13","BOLIVAR","202","Preescolar","13074","BARRANCO DE LOBA","Cabecera municipal",
"13","BOLIVAR","597","Primaria completa","13074","BARRANCO DE LOBA","Cabecera municipal",
"13","BOLIVAR","1297","Primaria incompleta","13074","BARRANCO DE LOBA","Cabecera municipal",
"13","BOLIVAR","211","Secundaria completa","13074","BARRANCO DE LOBA","Cabecera municipal",
"13","BOLIVAR","791","Secundaria incompleta","13074","BARRANCO DE LOBA","Cabecera municipal",
"13","BOLIVAR","896","Media completa","13074","BARRANCO DE LOBA","Cabecera municipal",
"13","BOLIVAR","192","Media incompleta","13074","BARRANCO DE LOBA","Cabecera municipal",
"13","BOLIVAR","7","Normal completa","13074","BARRANCO DE LOBA","Cabecera municipal",
"13","BOLIVAR","22","Normal incompleta","13074","BARRANCO DE LOBA","Cabecera municipal",
"13","BOLIVAR","163","Tecnico","13074","BARRANCO DE LOBA","Cabecera municipal",
"13","BOLIVAR","38","Tecnologico","13074","BARRANCO DE LOBA","Cabecera municipal",
"13","BOLIVAR","150","Universitario","13074","BARRANCO DE LOBA","Cabecera municipal",
"13","BOLIVAR","42","Especializacion","13074","BARRANCO DE LOBA","Cabecera municipal",
"13","BOLIVAR","2","Doctorado","13074","BARRANCO DE LOBA","Cabecera municipal",
"13","BOLIVAR","17","Sin informacion","13074","BARRANCO DE LOBA","Resto rural",
"13","BOLIVAR","963","Ninguno","13074","BARRANCO DE LOBA","Resto rural",
"13","BOLIVAR","335","Preescolar","13074","BARRANCO DE LOBA","Resto rural",
"13","BOLIVAR","1023","Primaria completa","13074","BARRANCO DE LOBA","Resto rural",
"13","BOLIVAR","2525","Primaria incompleta","13074","BARRANCO DE LOBA","Resto rural",
"13","BOLIVAR","292","Secundaria completa","13074","BARRANCO DE LOBA","Resto rural",
"13","BOLIVAR","1344","Secundaria incompleta","13074","BARRANCO DE LOBA","Resto rural",
"13","BOLIVAR","917","Media completa","13074","BARRANCO DE LOBA","Resto rural",
"13","BOLIVAR","214","Media incompleta","13074","BARRANCO DE LOBA","Resto rural",
"13","BOLIVAR","11","Normal completa","13074","BARRANCO DE LOBA","Resto rural",
"13","BOLIVAR","17","Normal incompleta","13074","BARRANCO DE LOBA","Resto rural",
"13","BOLIVAR","58","Tecnico","13074","BARRANCO DE LOBA","Resto rural",
"13","BOLIVAR","17","Tecnologico","13074","BARRANCO DE LOBA","Resto rural",
"13","BOLIVAR","70","Universitario","13074","BARRANCO DE LOBA","Resto rural",
"13","BOLIVAR","6","Especializacion","13074","BARRANCO DE LOBA","Resto rural",
"13","BOLIVAR","90","Sin informacion","13074","BARRANCO DE LOBA","Total",
"13","BOLIVAR","1424","Ninguno","13074","BARRANCO DE LOBA","Total",
"13","BOLIVAR","537","Preescolar","13074","BARRANCO DE LOBA","Total",
"13","BOLIVAR","1620","Primaria completa","13074","BARRANCO DE LOBA","Total",
"13","BOLIVAR","3822","Primaria incompleta","13074","BARRANCO DE LOBA","Total",
"13","BOLIVAR","503","Secundaria completa","13074","BARRANCO DE LOBA","Total",
"13","BOLIVAR","2135","Secundaria incompleta","13074","BARRANCO DE LOBA","Total",
"13","BOLIVAR","1813","Media completa","13074","BARRANCO DE LOBA","Total",
"13","BOLIVAR","406","Media incompleta","13074","BARRANCO DE LOBA","Total",
"13","BOLIVAR","18","Normal completa","13074","BARRANCO DE LOBA","Total",
"13","BOLIVAR","39","Normal incompleta","13074","BARRANCO DE LOBA","Total",
"13","BOLIVAR","221","Tecnico","13074","BARRANCO DE LOBA","Total",
"13","BOLIVAR","55","Tecnologico","13074","BARRANCO DE LOBA","Total",
"13","BOLIVAR","220","Universitario","13074","BARRANCO DE LOBA","Total",
"13","BOLIVAR","48","Especializacion","13074","BARRANCO DE LOBA","Total",
"13","BOLIVAR","2","Doctorado","13074","BARRANCO DE LOBA","Total",
"13","BOLIVAR","79","Sin informacion","13140","CALAMAR","Cabecera municipal",
"13","BOLIVAR","961","Ninguno","13140","CALAMAR","Cabecera municipal",
"13","BOLIVAR","293","Preescolar","13140","CALAMAR","Cabecera municipal",
"13","BOLIVAR","1229","Primaria completa","13140","CALAMAR","Cabecera municipal",
"13","BOLIVAR","2364","Primaria incompleta","13140","CALAMAR","Cabecera municipal",
"13","BOLIVAR","563","Secundaria completa","13140","CALAMAR","Cabecera municipal",
"13","BOLIVAR","1941","Secundaria incompleta","13140","CALAMAR","Cabecera municipal",
"13","BOLIVAR","2516","Media completa","13140","CALAMAR","Cabecera municipal",
"13","BOLIVAR","364","Media incompleta","13140","CALAMAR","Cabecera municipal",
"13","BOLIVAR","8","Normal completa","13140","CALAMAR","Cabecera municipal",
"13","BOLIVAR","26","Normal incompleta","13140","CALAMAR","Cabecera municipal",
"13","BOLIVAR","569","Tecnico","13140","CALAMAR","Cabecera municipal",
"13","BOLIVAR","84","Tecnologico","13140","CALAMAR","Cabecera municipal",
"13","BOLIVAR","543","Universitario","13140","CALAMAR","Cabecera municipal",
"13","BOLIVAR","57","Especializacion","13140","CALAMAR","Cabecera municipal",
"13","BOLIVAR","2","Maestria","13140","CALAMAR","Cabecera municipal",
"13","BOLIVAR","6","Doctorado","13140","CALAMAR","Cabecera municipal",
"13","BOLIVAR","18","Sin informacion","13140","CALAMAR","Resto rural",
"13","BOLIVAR","1396","Ninguno","13140","CALAMAR","Resto rural",
"13","BOLIVAR","234","Preescolar","13140","CALAMAR","Resto rural",
"13","BOLIVAR","1110","Primaria completa","13140","CALAMAR","Resto rural",
"13","BOLIVAR","2191","Primaria incompleta","13140","CALAMAR","Resto rural",
"13","BOLIVAR","379","Secundaria completa","13140","CALAMAR","Resto rural",
"13","BOLIVAR","1299","Secundaria incompleta","13140","CALAMAR","Resto rural",
"13","BOLIVAR","1408","Media completa","13140","CALAMAR","Resto rural",
"13","BOLIVAR","226","Media incompleta","13140","CALAMAR","Resto rural",
"13","BOLIVAR","3","Normal completa","13140","CALAMAR","Resto rural",
"13","BOLIVAR","5","Normal incompleta","13140","CALAMAR","Resto rural",
"13","BOLIVAR","247","Tecnico","13140","CALAMAR","Resto rural",
"13","BOLIVAR","30","Tecnologico","13140","CALAMAR","Resto rural",
"13","BOLIVAR","170","Universitario","13140","CALAMAR","Resto rural",
"13","BOLIVAR","9","Especializacion","13140","CALAMAR","Resto rural",
"13","BOLIVAR","1","Maestria","13140","CALAMAR","Resto rural",
"13","BOLIVAR","1","Doctorado","13140","CALAMAR","Resto rural",
"13","BOLIVAR","97","Sin informacion","13140","CALAMAR","Total",
"13","BOLIVAR","2357","Ninguno","13140","CALAMAR","Total",
"13","BOLIVAR","527","Preescolar","13140","CALAMAR","Total",
"13","BOLIVAR","2339","Primaria completa","13140","CALAMAR","Total",
"13","BOLIVAR","4555","Primaria incompleta","13140","CALAMAR","Total",
"13","BOLIVAR","942","Secundaria completa","13140","CALAMAR","Total",
"13","BOLIVAR","3240","Secundaria incompleta","13140","CALAMAR","Total",
"13","BOLIVAR","3924","Media completa","13140","CALAMAR","Total",
"13","BOLIVAR","590","Media incompleta","13140","CALAMAR","Total",
"13","BOLIVAR","11","Normal completa","13140","CALAMAR","Total",
"13","BOLIVAR","31","Normal incompleta","13140","CALAMAR","Total",
"13","BOLIVAR","816","Tecnico","13140","CALAMAR","Total",
"13","BOLIVAR","114","Tecnologico","13140","CALAMAR","Total",
"13","BOLIVAR","713","Universitario","13140","CALAMAR","Total",
"13","BOLIVAR","66","Especializacion","13140","CALAMAR","Total",
"13","BOLIVAR","3","Maestria","13140","CALAMAR","Total",
"13","BOLIVAR","7","Doctorado","13140","CALAMAR","Total",
"13","BOLIVAR","51","Sin informacion","13160","CANTAGALLO","Cabecera municipal",
"13","BOLIVAR","185","Ninguno","13160","CANTAGALLO","Cabecera municipal",
"13","BOLIVAR","51","Preescolar","13160","CANTAGALLO","Cabecera municipal",
"13","BOLIVAR","390","Primaria completa","13160","CANTAGALLO","Cabecera municipal",
"13","BOLIVAR","638","Primaria incompleta","13160","CANTAGALLO","Cabecera municipal",
"13","BOLIVAR","121","Secundaria completa","13160","CANTAGALLO","Cabecera municipal",
"13","BOLIVAR","533","Secundaria incompleta","13160","CANTAGALLO","Cabecera municipal",
"13","BOLIVAR","812","Media completa","13160","CANTAGALLO","Cabecera municipal",
"13","BOLIVAR","86","Media incompleta","13160","CANTAGALLO","Cabecera municipal",
"13","BOLIVAR","13","Normal incompleta","13160","CANTAGALLO","Cabecera municipal",
"13","BOLIVAR","256","Tecnico","13160","CANTAGALLO","Cabecera municipal",
"13","BOLIVAR","70","Tecnologico","13160","CANTAGALLO","Cabecera municipal",
"13","BOLIVAR","152","Universitario","13160","CANTAGALLO","Cabecera municipal",
"13","BOLIVAR","41","Especializacion","13160","CANTAGALLO","Cabecera municipal",
"13","BOLIVAR","1","Maestria","13160","CANTAGALLO","Cabecera municipal",
"13","BOLIVAR","4","Doctorado","13160","CANTAGALLO","Cabecera municipal",
"13","BOLIVAR","44","Sin informacion","13160","CANTAGALLO","Resto rural",
"13","BOLIVAR","426","Ninguno","13160","CANTAGALLO","Resto rural",
"13","BOLIVAR","149","Preescolar","13160","CANTAGALLO","Resto rural",
"13","BOLIVAR","431","Primaria completa","13160","CANTAGALLO","Resto rural",
"13","BOLIVAR","1040","Primaria incompleta","13160","CANTAGALLO","Resto rural",
"13","BOLIVAR","78","Secundaria completa","13160","CANTAGALLO","Resto rural",
"13","BOLIVAR","383","Secundaria incompleta","13160","CANTAGALLO","Resto rural",
"13","BOLIVAR","231","Media completa","13160","CANTAGALLO","Resto rural",
"13","BOLIVAR","38","Media incompleta","13160","CANTAGALLO","Resto rural",
"13","BOLIVAR","2","Normal completa","13160","CANTAGALLO","Resto rural",
"13","BOLIVAR","2","Normal incompleta","13160","CANTAGALLO","Resto rural",
"13","BOLIVAR","49","Tecnico","13160","CANTAGALLO","Resto rural",
"13","BOLIVAR","5","Tecnologico","13160","CANTAGALLO","Resto rural",
"13","BOLIVAR","16","Universitario","13160","CANTAGALLO","Resto rural",
"13","BOLIVAR","1","Doctorado","13160","CANTAGALLO","Resto rural",
"13","BOLIVAR","95","Sin informacion","13160","CANTAGALLO","Total",
"13","BOLIVAR","611","Ninguno","13160","CANTAGALLO","Total",
"13","BOLIVAR","200","Preescolar","13160","CANTAGALLO","Total",
"13","BOLIVAR","821","Primaria completa","13160","CANTAGALLO","Total",
"13","BOLIVAR","1678","Primaria incompleta","13160","CANTAGALLO","Total",
"13","BOLIVAR","199","Secundaria completa","13160","CANTAGALLO","Total",
"13","BOLIVAR","916","Secundaria incompleta","13160","CANTAGALLO","Total",
"13","BOLIVAR","1043","Media completa","13160","CANTAGALLO","Total",
"13","BOLIVAR","124","Media incompleta","13160","CANTAGALLO","Total",
"13","BOLIVAR","2","Normal completa","13160","CANTAGALLO","Total",
"13","BOLIVAR","15","Normal incompleta","13160","CANTAGALLO","Total",
"13","BOLIVAR","305","Tecnico","13160","CANTAGALLO","Total",
"13","BOLIVAR","75","Tecnologico","13160","CANTAGALLO","Total",
"13","BOLIVAR","168","Universitario","13160","CANTAGALLO","Total",
"13","BOLIVAR","41","Especializacion","13160","CANTAGALLO","Total",
"13","BOLIVAR","1","Maestria","13160","CANTAGALLO","Total",
"13","BOLIVAR","5","Doctorado","13160","CANTAGALLO","Total",
"13","BOLIVAR","30","Sin informacion","13188","CICUCO","Cabecera municipal",
"13","BOLIVAR","682","Ninguno","13188","CICUCO","Cabecera municipal",
"13","BOLIVAR","264","Preescolar","13188","CICUCO","Cabecera municipal",
"13","BOLIVAR","1008","Primaria completa","13188","CICUCO","Cabecera municipal",
"13","BOLIVAR","1837","Primaria incompleta","13188","CICUCO","Cabecera municipal",
"13","BOLIVAR","306","Secundaria completa","13188","CICUCO","Cabecera municipal",
"13","BOLIVAR","1209","Secundaria incompleta","13188","CICUCO","Cabecera municipal",
"13","BOLIVAR","1383","Media completa","13188","CICUCO","Cabecera municipal",
"13","BOLIVAR","241","Media incompleta","13188","CICUCO","Cabecera municipal",
"13","BOLIVAR","7","Normal completa","13188","CICUCO","Cabecera municipal",
"13","BOLIVAR","6","Normal incompleta","13188","CICUCO","Cabecera municipal",
"13","BOLIVAR","453","Tecnico","13188","CICUCO","Cabecera municipal",
"13","BOLIVAR","109","Tecnologico","13188","CICUCO","Cabecera municipal",
"13","BOLIVAR","272","Universitario","13188","CICUCO","Cabecera municipal",
"13","BOLIVAR","43","Especializacion","13188","CICUCO","Cabecera municipal",
"13","BOLIVAR","1","Doctorado","13188","CICUCO","Cabecera municipal",
"13","BOLIVAR","13","Sin informacion","13188","CICUCO","Resto rural",
"13","BOLIVAR","555","Ninguno","13188","CICUCO","Resto rural",
"13","BOLIVAR","180","Preescolar","13188","CICUCO","Resto rural",
"13","BOLIVAR","528","Primaria completa","13188","CICUCO","Resto rural",
"13","BOLIVAR","1265","Primaria incompleta","13188","CICUCO","Resto rural",
"13","BOLIVAR","133","Secundaria completa","13188","CICUCO","Resto rural",
"13","BOLIVAR","642","Secundaria incompleta","13188","CICUCO","Resto rural",
"13","BOLIVAR","451","Media completa","13188","CICUCO","Resto rural",
"13","BOLIVAR","100","Media incompleta","13188","CICUCO","Resto rural",
"13","BOLIVAR","3","Normal completa","13188","CICUCO","Resto rural",
"13","BOLIVAR","2","Normal incompleta","13188","CICUCO","Resto rural",
"13","BOLIVAR","83","Tecnico","13188","CICUCO","Resto rural",
"13","BOLIVAR","9","Tecnologico","13188","CICUCO","Resto rural",
"13","BOLIVAR","29","Universitario","13188","CICUCO","Resto rural",
"13","BOLIVAR","2","Especializacion","13188","CICUCO","Resto rural",
"13","BOLIVAR","2","Doctorado","13188","CICUCO","Resto rural",
"13","BOLIVAR","43","Sin informacion","13188","CICUCO","Total",
"13","BOLIVAR","1237","Ninguno","13188","CICUCO","Total",
"13","BOLIVAR","444","Preescolar","13188","CICUCO","Total",
"13","BOLIVAR","1536","Primaria completa","13188","CICUCO","Total",
"13","BOLIVAR","3102","Primaria incompleta","13188","CICUCO","Total",
"13","BOLIVAR","439","Secundaria completa","13188","CICUCO","Total",
"13","BOLIVAR","1851","Secundaria incompleta","13188","CICUCO","Total",
"13","BOLIVAR","1834","Media completa","13188","CICUCO","Total",
"13","BOLIVAR","341","Media incompleta","13188","CICUCO","Total",
"13","BOLIVAR","10","Normal completa","13188","CICUCO","Total",
"13","BOLIVAR","8","Normal incompleta","13188","CICUCO","Total",
"13","BOLIVAR","536","Tecnico","13188","CICUCO","Total",
"13","BOLIVAR","118","Tecnologico","13188","CICUCO","Total",
"13","BOLIVAR","301","Universitario","13188","CICUCO","Total",
"13","BOLIVAR","45","Especializacion","13188","CICUCO","Total",
"13","BOLIVAR","3","Doctorado","13188","CICUCO","Total",
"13","BOLIVAR","50","Sin informacion","13212","CORDOBA","Cabecera municipal",
"13","BOLIVAR","645","Ninguno","13212","CORDOBA","Cabecera municipal",
"13","BOLIVAR","115","Preescolar","13212","CORDOBA","Cabecera municipal",
"13","BOLIVAR","440","Primaria completa","13212","CORDOBA","Cabecera municipal",
"13","BOLIVAR","862","Primaria incompleta","13212","CORDOBA","Cabecera municipal",
"13","BOLIVAR","159","Secundaria completa","13212","CORDOBA","Cabecera municipal",
"13","BOLIVAR","555","Secundaria incompleta","13212","CORDOBA","Cabecera municipal",
"13","BOLIVAR","631","Media completa","13212","CORDOBA","Cabecera municipal",
"13","BOLIVAR","113","Media incompleta","13212","CORDOBA","Cabecera municipal",
"13","BOLIVAR","1","Normal completa","13212","CORDOBA","Cabecera municipal",
"13","BOLIVAR","7","Normal incompleta","13212","CORDOBA","Cabecera municipal",
"13","BOLIVAR","83","Tecnico","13212","CORDOBA","Cabecera municipal",
"13","BOLIVAR","36","Tecnologico","13212","CORDOBA","Cabecera municipal",
"13","BOLIVAR","129","Universitario","13212","CORDOBA","Cabecera municipal",
"13","BOLIVAR","18","Especializacion","13212","CORDOBA","Cabecera municipal",
"13","BOLIVAR","2","Maestria","13212","CORDOBA","Cabecera municipal",
"13","BOLIVAR","64","Sin informacion","13212","CORDOBA","Resto rural",
"13","BOLIVAR","1547","Ninguno","13212","CORDOBA","Resto rural",
"13","BOLIVAR","297","Preescolar","13212","CORDOBA","Resto rural",
"13","BOLIVAR","1357","Primaria completa","13212","CORDOBA","Resto rural",
"13","BOLIVAR","2397","Primaria incompleta","13212","CORDOBA","Resto rural",
"13","BOLIVAR","372","Secundaria completa","13212","CORDOBA","Resto rural",
"13","BOLIVAR","1323","Secundaria incompleta","13212","CORDOBA","Resto rural",
"13","BOLIVAR","1762","Media completa","13212","CORDOBA","Resto rural",
"13","BOLIVAR","269","Media incompleta","13212","CORDOBA","Resto rural",
"13","BOLIVAR","4","Normal completa","13212","CORDOBA","Resto rural",
"13","BOLIVAR","9","Normal incompleta","13212","CORDOBA","Resto rural",
"13","BOLIVAR","204","Tecnico","13212","CORDOBA","Resto rural",
"13","BOLIVAR","45","Tecnologico","13212","CORDOBA","Resto rural",
"13","BOLIVAR","282","Universitario","13212","CORDOBA","Resto rural",
"13","BOLIVAR","36","Especializacion","13212","CORDOBA","Resto rural",
"13","BOLIVAR","3","Maestria","13212","CORDOBA","Resto rural",
"13","BOLIVAR","3","Doctorado","13212","CORDOBA","Resto rural",
"13","BOLIVAR","114","Sin informacion","13212","CORDOBA","Total",
"13","BOLIVAR","2192","Ninguno","13212","CORDOBA","Total",
"13","BOLIVAR","412","Preescolar","13212","CORDOBA","Total",
"13","BOLIVAR","1797","Primaria completa","13212","CORDOBA","Total",
"13","BOLIVAR","3259","Primaria incompleta","13212","CORDOBA","Total",
"13","BOLIVAR","531","Secundaria completa","13212","CORDOBA","Total",
"13","BOLIVAR","1878","Secundaria incompleta","13212","CORDOBA","Total",
"13","BOLIVAR","2393","Media completa","13212","CORDOBA","Total",
"13","BOLIVAR","382","Media incompleta","13212","CORDOBA","Total",
"13","BOLIVAR","5","Normal completa","13212","CORDOBA","Total",
"13","BOLIVAR","16","Normal incompleta","13212","CORDOBA","Total",
"13","BOLIVAR","287","Tecnico","13212","CORDOBA","Total",
"13","BOLIVAR","81","Tecnologico","13212","CORDOBA","Total",
"13","BOLIVAR","411","Universitario","13212","CORDOBA","Total",
"13","BOLIVAR","54","Especializacion","13212","CORDOBA","Total",
"13","BOLIVAR","5","Maestria","13212","CORDOBA","Total",
"13","BOLIVAR","3","Doctorado","13212","CORDOBA","Total",
"13","BOLIVAR","68","Sin informacion","13222","CLEMENCIA","Cabecera municipal",
"13","BOLIVAR","982","Ninguno","13222","CLEMENCIA","Cabecera municipal",
"13","BOLIVAR","319","Preescolar","13222","CLEMENCIA","Cabecera municipal",
"13","BOLIVAR","941","Primaria completa","13222","CLEMENCIA","Cabecera municipal",
"13","BOLIVAR","2087","Primaria incompleta","13222","CLEMENCIA","Cabecera municipal",
"13","BOLIVAR","474","Secundaria completa","13222","CLEMENCIA","Cabecera municipal",
"13","BOLIVAR","1665","Secundaria incompleta","13222","CLEMENCIA","Cabecera municipal",
"13","BOLIVAR","2699","Media completa","13222","CLEMENCIA","Cabecera municipal",
"13","BOLIVAR","493","Media incompleta","13222","CLEMENCIA","Cabecera municipal",
"13","BOLIVAR","1","Normal completa","13222","CLEMENCIA","Cabecera municipal",
"13","BOLIVAR","9","Normal incompleta","13222","CLEMENCIA","Cabecera municipal",
"13","BOLIVAR","465","Tecnico","13222","CLEMENCIA","Cabecera municipal",
"13","BOLIVAR","74","Tecnologico","13222","CLEMENCIA","Cabecera municipal",
"13","BOLIVAR","208","Universitario","13222","CLEMENCIA","Cabecera municipal",
"13","BOLIVAR","16","Especializacion","13222","CLEMENCIA","Cabecera municipal",
"13","BOLIVAR","2","Doctorado","13222","CLEMENCIA","Cabecera municipal",
"13","BOLIVAR","32","Sin informacion","13222","CLEMENCIA","Resto rural",
"13","BOLIVAR","269","Ninguno","13222","CLEMENCIA","Resto rural",
"13","BOLIVAR","76","Preescolar","13222","CLEMENCIA","Resto rural",
"13","BOLIVAR","202","Primaria completa","13222","CLEMENCIA","Resto rural",
"13","BOLIVAR","617","Primaria incompleta","13222","CLEMENCIA","Resto rural",
"13","BOLIVAR","54","Secundaria completa","13222","CLEMENCIA","Resto rural",
"13","BOLIVAR","381","Secundaria incompleta","13222","CLEMENCIA","Resto rural",
"13","BOLIVAR","193","Media completa","13222","CLEMENCIA","Resto rural",
"13","BOLIVAR","55","Media incompleta","13222","CLEMENCIA","Resto rural",
"13","BOLIVAR","46","Tecnico","13222","CLEMENCIA","Resto rural",
"13","BOLIVAR","3","Tecnologico","13222","CLEMENCIA","Resto rural",
"13","BOLIVAR","12","Universitario","13222","CLEMENCIA","Resto rural",
"13","BOLIVAR","100","Sin informacion","13222","CLEMENCIA","Total",
"13","BOLIVAR","1251","Ninguno","13222","CLEMENCIA","Total",
"13","BOLIVAR","395","Preescolar","13222","CLEMENCIA","Total",
"13","BOLIVAR","1143","Primaria completa","13222","CLEMENCIA","Total",
"13","BOLIVAR","2704","Primaria incompleta","13222","CLEMENCIA","Total",
"13","BOLIVAR","528","Secundaria completa","13222","CLEMENCIA","Total",
"13","BOLIVAR","2046","Secundaria incompleta","13222","CLEMENCIA","Total",
"13","BOLIVAR","2892","Media completa","13222","CLEMENCIA","Total",
"13","BOLIVAR","548","Media incompleta","13222","CLEMENCIA","Total",
"13","BOLIVAR","1","Normal completa","13222","CLEMENCIA","Total",
"13","BOLIVAR","9","Normal incompleta","13222","CLEMENCIA","Total",
"13","BOLIVAR","511","Tecnico","13222","CLEMENCIA","Total",
"13","BOLIVAR","77","Tecnologico","13222","CLEMENCIA","Total",
"13","BOLIVAR","220","Universitario","13222","CLEMENCIA","Total",
"13","BOLIVAR","16","Especializacion","13222","CLEMENCIA","Total",
"13","BOLIVAR","2","Doctorado","13222","CLEMENCIA","Total",
"13","BOLIVAR","442","Sin informacion","13244","EL CARMEN DE BOLIVAR","Cabecera municipal",
"13","BOLIVAR","4650","Ninguno","13244","EL CARMEN DE BOLIVAR","Cabecera municipal",
"13","BOLIVAR","1048","Preescolar","13244","EL CARMEN DE BOLIVAR","Cabecera municipal",
"13","BOLIVAR","5156","Primaria completa","13244","EL CARMEN DE BOLIVAR","Cabecera municipal",
"13","BOLIVAR","8391","Primaria incompleta","13244","EL CARMEN DE BOLIVAR","Cabecera municipal",
"13","BOLIVAR","1934","Secundaria completa","13244","EL CARMEN DE BOLIVAR","Cabecera municipal",
"13","BOLIVAR","6620","Secundaria incompleta","13244","EL CARMEN DE BOLIVAR","Cabecera municipal",
"13","BOLIVAR","9914","Media completa","13244","EL CARMEN DE BOLIVAR","Cabecera municipal",
"13","BOLIVAR","1497","Media incompleta","13244","EL CARMEN DE BOLIVAR","Cabecera municipal",
"13","BOLIVAR","22","Normal completa","13244","EL CARMEN DE BOLIVAR","Cabecera municipal",
"13","BOLIVAR","61","Normal incompleta","13244","EL CARMEN DE BOLIVAR","Cabecera municipal",
"13","BOLIVAR","2619","Tecnico","13244","EL CARMEN DE BOLIVAR","Cabecera municipal",
"13","BOLIVAR","422","Tecnologico","13244","EL CARMEN DE BOLIVAR","Cabecera municipal",
"13","BOLIVAR","2568","Universitario","13244","EL CARMEN DE BOLIVAR","Cabecera municipal",
"13","BOLIVAR","348","Especializacion","13244","EL CARMEN DE BOLIVAR","Cabecera municipal",
"13","BOLIVAR","31","Maestria","13244","EL CARMEN DE BOLIVAR","Cabecera municipal",
"13","BOLIVAR","25","Doctorado","13244","EL CARMEN DE BOLIVAR","Cabecera municipal",
"13","BOLIVAR","77","Sin informacion","13244","EL CARMEN DE BOLIVAR","Resto rural",
"13","BOLIVAR","2484","Ninguno","13244","EL CARMEN DE BOLIVAR","Resto rural",
"13","BOLIVAR","411","Preescolar","13244","EL CARMEN DE BOLIVAR","Resto rural",
"13","BOLIVAR","2326","Primaria completa","13244","EL CARMEN DE BOLIVAR","Resto rural",
"13","BOLIVAR","4605","Primaria incompleta","13244","EL CARMEN DE BOLIVAR","Resto rural",
"13","BOLIVAR","621","Secundaria completa","13244","EL CARMEN DE BOLIVAR","Resto rural",
"13","BOLIVAR","2517","Secundaria incompleta","13244","EL CARMEN DE BOLIVAR","Resto rural",
"13","BOLIVAR","1844","Media completa","13244","EL CARMEN DE BOLIVAR","Resto rural",
"13","BOLIVAR","504","Media incompleta","13244","EL CARMEN DE BOLIVAR","Resto rural",
